producto_id,fecha_transaccion,cantidad,entrada_salida
92,2022-09-12 22:25:46,38.4,0
22,2023-02-05 22:45:40,41.37,1
40,2022-11-06 15:37:39,23.48,0
97,2024-06-17 19:04:37,25.29,0
75,2023-09-02 04:45:05,34.35,0
80,2023-02-20 14:44:00,1.3,0
20,2023-04-29 06:15:26,4.67,0
78,2024-07-26 15:44:46,32.7,1
97,2022-11-13 16:43:18,2.95,1
62,2022-10-30 05:41:07,23.75,0
43,2023-05-06 08:33:51,34.79,1
53,2024-02-04 14:17:52,35.29,0
75,2022-08-01 19:42:57,20.27,0
49,2022-09-25 08:53:55,3.01,0
73,2024-02-02 12:58:49,21.84,0
40,2023-03-26 04:25:53,40.73,1
4,2023-04-22 22:05:58,6.63,1
62,2024-01-29 07:06:44,16.34,0
72,2024-11-01 18:24:03,30.85,1
27,2024-10-22 13:20:55,28.95,1
35,2024-04-05 05:47:20,42.22,1
93,2024-11-14 03:02:22,37.73,0
62,2023-04-15 23:41:38,20.07,0
50,2023-02-24 19:29:28,20.26,0
72,2025-04-13 08:09:18,6.08,0
99,2023-02-16 12:20:17,45.33,0
82,2022-09-05 02:36:45,18.57,1
42,2023-06-30 22:44:30,13.69,1
77,2024-04-09 15:07:06,24.38,1
14,2023-10-09 03:26:18,12.4,0
65,2023-02-16 01:33:00,37.0,1
70,2024-12-14 01:19:26,14.34,1
84,2024-11-27 15:57:23,43.36,0
66,2024-06-25 04:34:37,11.31,0
48,2025-03-23 17:00:29,36.55,0
87,2025-01-21 19:45:03,48.82,1
14,2024-08-14 05:02:10,38.15,1
93,2022-10-04 20:27:13,41.98,0
22,2023-05-25 09:58:28,8.53,0
12,2023-01-26 04:49:11,23.46,1
52,2023-10-29 09:49:01,15.16,0
16,2023-04-09 03:53:10,32.99,1
45,2022-05-18 03:25:27,23.66,1
75,2022-07-10 22:01:25,47.53,0
34,2024-02-22 22:18:27,33.11,0
24,2023-10-28 02:48:47,8.94,1
55,2023-07-07 04:53:18,32.89,1
7,2024-08-01 17:52:04,15.61,1
93,2024-07-08 00:13:23,25.75,1
94,2024-12-14 09:36:45,39.67,0
88,2023-02-15 20:38:51,37.52,0
67,2022-12-03 05:22:11,28.22,0
41,2024-05-02 05:26:49,49.48,1
100,2023-10-18 14:17:58,4.24,1
59,2023-05-15 16:20:55,48.54,1
96,2023-11-08 04:44:44,25.82,1
32,2022-10-15 20:11:59,29.84,0
86,2022-09-11 05:08:27,37.62,0
51,2022-10-02 20:20:03,34.14,0
85,2024-02-13 00:20:08,2.68,0
41,2025-02-25 00:46:16,49.52,0
47,2024-11-15 06:22:35,9.9,1
49,2023-07-13 20:19:36,36.73,0
99,2023-09-27 16:16:25,40.07,0
19,2024-05-03 14:41:44,1.64,0
85,2022-11-25 22:31:46,40.95,0
25,2023-11-06 15:01:33,25.02,1
75,2022-08-20 05:00:09,3.91,1
47,2022-12-17 12:16:20,13.86,0
94,2022-08-18 18:03:28,2.89,0
55,2023-05-27 10:50:29,1.72,0
55,2025-01-07 11:22:29,45.71,0
47,2025-01-12 02:02:56,22.87,1
72,2024-10-16 12:08:53,3.87,1
65,2025-01-05 19:02:25,26.42,1
72,2022-12-29 06:45:06,12.1,1
32,2022-11-07 14:54:30,26.65,1
17,2023-08-05 16:37:42,10.98,0
11,2022-12-05 14:46:49,44.13,1
91,2023-07-05 05:58:37,11.79,1
46,2024-09-02 19:29:02,30.02,0
51,2025-04-24 20:06:25,15.51,1
99,2024-05-26 20:57:12,41.68,1
86,2023-09-15 03:11:52,32.21,0
60,2024-03-03 15:09:00,41.89,0
4,2024-11-24 09:24:42,41.46,1
83,2024-05-04 17:37:41,43.3,1
32,2023-01-20 17:55:54,20.86,0
57,2022-10-29 04:12:46,37.19,0
53,2024-09-20 08:07:26,22.03,0
18,2023-07-17 01:17:26,1.04,1
15,2024-10-04 02:56:26,37.78,1
2,2024-11-07 03:48:50,41.4,1
95,2024-02-16 03:46:53,23.64,0
55,2023-01-28 22:14:35,10.25,0
45,2023-05-12 02:16:03,12.32,0
12,2024-09-01 12:21:09,7.04,0
61,2024-11-07 15:48:32,49.53,1
70,2023-10-03 18:18:55,8.3,0
2,2022-05-17 21:36:13,37.14,0
6,2025-01-23 01:55:45,34.05,0
20,2024-07-07 17:57:25,22.58,1
2,2023-09-18 17:38:41,8.56,0
7,2024-05-15 04:02:09,5.04,1
48,2022-09-27 23:15:15,7.27,0
75,2023-03-17 16:55:03,33.65,1
92,2024-08-25 23:43:22,24.86,0
13,2023-11-10 02:44:07,1.58,0
82,2023-11-13 05:52:56,19.41,0
80,2024-08-30 04:50:00,18.73,1
15,2022-10-07 08:16:52,4.94,0
97,2022-06-24 02:25:27,12.37,1
3,2022-09-02 23:33:49,37.4,0
41,2024-11-01 03:50:09,37.29,0
24,2024-07-09 23:45:03,19.18,1
92,2024-07-26 20:30:04,20.27,1
40,2023-05-20 13:40:33,42.33,1
15,2024-04-24 01:24:40,30.12,0
93,2022-11-23 14:18:56,13.88,1
11,2022-11-24 07:46:37,22.71,0
11,2024-06-03 04:40:31,47.75,1
40,2023-04-23 03:27:51,21.48,1
15,2022-11-27 12:51:28,44.25,0
59,2022-06-04 08:11:26,35.04,0
41,2022-07-22 17:36:15,47.03,1
23,2024-10-05 01:21:46,34.25,1
66,2022-06-24 01:05:33,49.32,0
45,2025-05-03 04:24:27,30.1,1
88,2024-07-11 19:19:03,26.93,0
7,2023-12-01 10:16:42,44.01,0
80,2023-05-30 02:15:00,27.53,1
59,2024-06-23 03:21:25,25.68,1
36,2024-04-19 10:28:13,46.9,1
40,2023-05-25 03:13:42,45.51,0
44,2022-08-20 19:30:03,33.23,1
95,2025-02-17 17:40:12,12.69,1
68,2024-08-23 08:42:40,1.79,1
50,2023-05-04 14:44:37,11.44,0
78,2024-03-17 00:36:39,11.79,1
30,2025-02-15 07:39:14,45.25,0
92,2022-07-26 04:17:54,1.16,0
2,2023-01-23 02:06:53,20.87,0
36,2023-11-15 03:21:32,8.25,0
61,2022-07-16 05:32:28,44.7,0
47,2024-10-22 09:08:02,31.97,1
79,2022-07-11 18:56:03,48.93,1
15,2024-11-13 00:26:56,33.93,0
15,2023-02-10 14:18:43,4.19,1
43,2025-03-08 04:38:26,6.9,0
82,2025-02-12 21:24:03,41.21,0
7,2024-11-30 03:50:51,12.68,0
48,2022-06-04 02:42:45,5.89,1
3,2025-02-18 04:16:41,29.83,1
15,2022-10-31 00:18:24,12.48,0
79,2023-08-23 22:34:33,42.46,1
59,2024-11-20 09:09:21,26.6,0
61,2024-09-24 11:56:55,27.62,1
76,2022-10-14 10:12:06,19.03,1
89,2022-06-29 07:25:45,18.22,1
93,2023-09-29 00:37:21,48.69,0
37,2025-01-29 20:55:35,30.93,1
74,2023-05-21 09:26:42,46.13,1
12,2022-08-12 22:43:06,24.52,1
95,2024-06-19 13:48:59,17.0,1
7,2024-05-26 01:24:35,43.9,0
90,2023-10-28 18:19:58,16.53,0
50,2023-08-01 21:46:17,1.41,1
77,2025-03-23 16:28:15,30.15,0
30,2022-11-04 00:09:59,45.86,1
49,2023-10-14 12:37:26,7.12,1
67,2022-08-25 19:06:05,5.32,1
56,2025-01-31 20:20:53,4.75,0
86,2023-11-21 09:41:55,17.86,1
95,2024-08-08 07:16:18,7.32,1
39,2024-01-28 00:06:55,28.18,1
19,2023-03-16 11:59:57,19.52,1
65,2023-01-17 02:54:36,32.74,1
70,2024-08-05 10:13:07,26.62,0
52,2024-04-18 21:45:24,5.51,1
38,2025-03-31 00:17:06,21.74,1
87,2023-04-02 06:07:38,33.46,1
69,2023-09-17 19:50:51,8.69,0
57,2024-10-27 13:12:52,28.0,1
74,2024-12-09 23:52:29,22.91,1
71,2023-11-20 16:28:59,33.25,0
35,2024-08-26 21:05:50,26.73,1
22,2023-04-24 17:13:23,23.5,0
4,2025-04-14 00:32:02,47.59,1
52,2023-09-21 14:32:58,7.36,1
79,2023-12-18 08:23:19,32.91,0
40,2024-04-06 10:41:12,4.36,1
80,2023-03-28 04:28:32,18.6,0
23,2022-06-09 16:29:30,2.06,1
23,2024-08-24 14:23:11,34.03,0
1,2025-03-11 20:04:49,30.97,1
75,2023-08-31 18:03:16,33.51,1
38,2025-02-13 14:27:12,22.03,0
47,2025-01-03 11:43:42,12.51,1
75,2023-08-18 17:52:10,4.63,1
54,2024-11-03 14:17:30,43.84,0
8,2023-05-08 10:41:49,14.6,0
27,2023-11-02 10:43:23,34.68,1
76,2024-12-29 07:34:10,41.49,1
49,2023-06-26 22:11:11,33.81,0
88,2025-04-05 06:21:08,27.5,1
49,2023-07-02 09:16:12,38.91,1
30,2024-11-06 19:55:06,45.8,0
79,2023-12-14 10:25:47,36.16,0
42,2022-09-08 04:22:02,12.59,0
88,2023-07-28 07:59:21,44.39,1
72,2025-04-30 11:54:04,10.07,1
68,2023-04-28 06:51:51,25.41,0
11,2024-09-07 14:19:25,19.04,1
24,2024-06-04 09:58:17,13.28,1
33,2023-10-11 20:33:08,48.62,0
34,2024-03-15 02:32:21,46.59,1
69,2023-03-12 17:02:45,10.72,1
15,2023-11-06 06:44:36,29.38,0
68,2024-11-08 00:33:07,25.47,0
41,2024-01-19 16:15:36,38.45,1
75,2022-09-24 03:57:17,39.06,1
55,2022-07-25 11:22:28,36.94,0
84,2024-11-26 09:18:40,34.34,0
36,2023-11-10 02:16:20,17.5,1
36,2025-01-13 19:27:40,33.37,0
43,2024-01-29 06:36:53,14.55,1
26,2023-04-30 01:56:17,34.25,0
85,2024-08-03 10:07:42,28.14,1
23,2024-04-08 10:47:37,27.73,1
14,2023-09-01 13:46:24,26.07,0
48,2022-07-24 23:37:00,49.1,1
41,2025-02-18 07:01:51,34.84,0
64,2023-01-21 21:55:29,37.31,1
62,2023-11-15 20:27:20,48.21,0
57,2024-03-21 18:28:43,23.25,0
82,2024-12-03 12:54:07,23.13,1
30,2024-03-27 04:45:05,14.15,1
79,2023-12-27 16:33:50,10.05,1
24,2022-07-10 03:07:11,13.73,1
59,2023-07-02 00:13:24,23.43,0
8,2024-07-01 13:10:53,33.38,0
68,2025-02-26 07:18:36,44.31,0
70,2023-03-11 04:18:05,48.45,0
54,2022-11-08 02:28:58,33.48,1
30,2024-08-09 21:07:38,30.29,1
18,2023-02-10 10:37:18,41.92,1
23,2022-09-02 03:59:24,19.6,1
14,2025-04-12 07:55:15,13.1,1
96,2024-11-03 05:14:45,6.09,1
86,2022-08-13 20:27:54,33.9,0
67,2022-12-12 00:49:32,30.89,1
49,2022-10-09 13:34:03,9.78,1
98,2023-03-24 00:49:33,9.4,1
51,2025-05-04 16:01:52,11.45,1
90,2022-09-30 13:31:25,3.9,1
7,2024-06-24 14:52:45,16.14,0
34,2023-11-18 07:47:49,47.44,0
57,2022-08-08 12:17:23,38.42,1
55,2024-10-24 01:15:09,42.07,0
31,2024-08-03 04:03:29,7.28,0
27,2024-03-11 14:29:19,45.82,0
59,2024-07-16 08:03:03,22.92,1
96,2022-06-21 06:34:16,22.6,1
72,2022-10-03 23:38:19,11.27,1
62,2024-01-13 18:42:27,15.85,1
91,2025-03-29 00:35:37,11.35,1
36,2025-04-04 00:19:51,32.4,1
25,2022-06-06 00:10:50,47.57,0
8,2023-02-18 08:38:47,43.18,0
53,2024-08-02 05:07:18,28.15,1
58,2025-02-07 11:10:38,14.79,0
18,2023-02-09 15:32:52,21.24,0
64,2025-04-19 06:47:49,27.42,1
81,2022-08-19 13:19:32,29.1,1
91,2023-07-05 21:39:07,40.58,0
63,2022-06-07 00:54:02,21.59,0
53,2023-05-11 16:56:18,35.79,1
73,2023-04-25 23:55:49,16.06,1
2,2022-09-14 05:14:41,50.0,0
46,2022-05-29 01:29:02,41.08,1
5,2024-06-17 09:27:08,30.21,1
93,2023-03-28 09:55:32,47.64,1
46,2023-04-07 15:59:10,45.32,0
62,2024-11-16 00:58:16,28.39,1
87,2022-05-18 04:56:56,38.05,1
99,2022-08-19 10:24:04,9.86,1
19,2022-12-06 00:01:50,20.88,1
91,2023-07-29 14:25:49,47.72,0
74,2024-12-01 11:19:22,25.79,0
44,2024-01-15 15:50:50,34.95,1
11,2023-11-13 21:37:02,29.39,0
15,2024-06-26 20:10:17,18.45,1
74,2023-09-25 04:28:45,2.43,0
22,2022-06-08 16:47:43,1.01,0
61,2024-03-08 03:28:33,21.86,0
81,2025-02-28 08:16:11,6.31,1
20,2025-04-04 10:32:29,7.07,1
57,2022-05-28 00:22:33,25.23,0
15,2024-05-03 03:38:28,21.48,1
48,2023-08-25 01:00:54,34.77,1
39,2023-11-20 23:32:46,3.08,0
72,2024-05-22 15:33:57,23.14,0
95,2023-05-24 04:56:56,6.19,1
97,2023-09-06 15:27:33,15.27,1
39,2025-01-22 12:19:44,29.5,1
90,2023-11-21 11:11:28,45.45,0
94,2022-11-10 01:29:17,15.46,0
15,2024-01-01 11:41:25,46.5,0
40,2023-06-14 09:37:35,20.52,0
100,2024-02-21 20:44:25,32.07,0
66,2022-06-21 15:13:06,44.32,0
18,2024-10-03 05:19:12,36.91,0
10,2022-05-18 09:41:14,38.32,1
77,2025-04-28 12:07:38,4.32,0
43,2025-03-04 06:29:34,42.26,1
49,2022-09-15 17:35:40,40.01,0
14,2025-01-17 06:17:27,34.39,0
65,2024-06-29 23:02:48,20.75,1
64,2023-12-31 08:46:32,44.67,1
62,2022-09-23 02:24:22,34.93,0
58,2024-05-27 20:13:38,11.46,0
59,2024-04-14 03:08:48,39.62,0
56,2022-12-08 03:53:39,39.76,0
32,2023-06-16 15:09:19,19.47,1
33,2022-07-24 12:37:38,11.65,1
42,2024-01-31 14:53:14,22.04,0
13,2024-02-22 04:40:24,29.19,0
46,2024-06-08 23:39:37,6.7,0
55,2024-07-27 09:43:54,8.67,1
7,2022-05-23 04:23:33,38.82,0
74,2023-02-19 15:01:06,6.09,1
93,2024-07-22 05:00:49,13.0,0
56,2024-07-23 20:17:50,38.34,0
84,2024-08-09 23:24:32,22.46,0
7,2024-05-06 14:27:20,27.95,1
12,2023-04-28 07:53:57,3.18,1
13,2024-01-17 19:06:49,14.41,1
44,2022-11-28 20:27:56,26.75,0
100,2022-12-15 21:20:30,21.15,0
59,2024-08-08 12:23:12,46.25,1
79,2024-11-04 23:26:53,6.66,1
67,2022-11-04 18:11:40,42.65,1
17,2022-12-09 11:53:57,15.14,0
41,2023-01-16 01:55:51,34.83,1
46,2024-02-22 03:23:27,1.46,0
13,2023-09-02 14:24:59,47.58,1
29,2023-09-07 05:28:09,48.63,0
35,2024-10-05 17:09:29,40.9,1
6,2023-10-27 20:59:51,40.61,1
20,2025-03-29 03:09:49,20.46,1
41,2023-03-08 17:53:02,9.95,1
22,2023-09-08 19:15:12,29.75,1
100,2023-08-16 06:45:09,13.95,1
17,2024-12-18 13:21:04,40.15,0
98,2023-05-15 00:09:06,16.82,0
12,2023-02-06 16:34:39,43.44,1
25,2025-04-12 13:59:54,27.55,0
63,2024-06-19 15:54:10,2.87,0
31,2025-02-03 19:17:55,46.3,0
41,2024-10-10 16:15:21,43.17,0
53,2024-12-12 00:32:11,48.67,0
19,2025-01-04 23:55:08,38.43,1
20,2023-07-24 06:27:02,1.7,1
40,2024-07-08 17:34:16,33.44,0
32,2025-02-16 17:11:21,13.72,1
86,2023-12-09 03:13:18,3.86,1
54,2022-09-11 12:17:19,4.64,0
63,2024-01-28 18:11:34,28.34,1
23,2023-10-22 10:26:26,42.52,0
29,2023-09-16 05:01:10,25.4,1
27,2025-01-11 21:43:16,5.98,0
11,2024-01-11 23:47:04,29.56,1
94,2023-11-04 01:13:28,11.55,1
32,2025-01-27 02:17:59,15.27,1
69,2024-01-29 08:12:03,19.5,0
60,2023-01-03 22:48:22,14.04,1
78,2023-07-22 16:37:48,18.52,1
59,2023-08-10 19:50:45,45.29,0
55,2022-10-15 06:12:05,40.89,0
70,2023-06-23 21:34:41,37.81,1
89,2023-01-19 09:47:14,10.5,1
33,2022-08-22 00:21:38,3.27,1
63,2024-01-30 09:58:18,18.73,0
33,2023-04-06 03:37:10,36.98,1
53,2022-11-15 04:12:23,14.16,0
10,2023-02-07 08:08:16,45.81,1
23,2022-05-19 09:45:25,47.47,1
93,2022-07-28 16:11:01,45.79,1
10,2024-04-12 04:44:51,14.05,1
26,2023-05-24 01:34:31,23.69,1
79,2025-01-07 22:17:10,24.29,0
43,2025-03-28 18:24:13,38.68,0
91,2022-06-23 12:45:36,16.59,1
16,2024-10-02 02:24:18,41.9,1
14,2025-02-23 07:23:43,1.12,0
19,2025-01-20 02:46:19,9.77,1
51,2023-09-16 10:15:54,36.27,0
39,2024-09-05 04:37:25,25.32,0
88,2024-08-24 19:36:27,36.6,1
52,2025-03-29 01:50:16,21.44,0
9,2022-08-24 15:43:44,29.39,0
71,2025-02-17 16:17:22,41.01,0
26,2023-05-04 13:06:42,28.25,0
90,2024-06-16 00:52:24,37.73,0
10,2025-05-14 09:50:23,17.18,0
68,2024-09-26 11:21:34,36.71,1
49,2023-06-27 16:23:24,45.06,0
49,2022-07-03 02:51:22,43.2,0
72,2024-08-31 22:49:56,19.1,0
12,2022-07-12 08:59:40,18.09,0
25,2022-12-06 11:10:09,33.92,1
20,2023-02-25 08:50:04,36.34,1
26,2024-03-18 07:15:22,40.07,0
85,2025-03-30 05:16:46,19.12,0
48,2023-05-05 18:49:13,1.9,0
37,2025-05-11 09:45:37,24.05,0
34,2022-11-05 23:45:41,15.24,0
38,2024-10-09 19:58:45,43.96,0
53,2023-10-19 14:40:43,1.02,0
84,2024-03-30 03:12:48,5.73,0
86,2024-07-05 03:10:46,29.11,0
34,2024-07-21 13:23:01,1.91,1
86,2024-08-29 16:28:50,11.18,0
76,2023-11-10 10:50:19,46.1,0
54,2022-08-06 08:21:08,34.75,0
6,2024-10-24 00:28:40,23.42,1
75,2024-06-05 05:12:59,5.25,1
98,2023-09-07 23:05:31,43.48,1
71,2024-03-08 16:37:04,47.12,0
59,2022-10-27 16:35:15,31.36,1
30,2024-08-18 23:56:28,2.3,0
67,2024-03-24 16:41:26,31.61,0
27,2024-12-06 05:43:10,34.23,0
27,2022-07-30 00:51:19,12.42,0
86,2023-04-07 06:19:39,25.07,0
10,2023-04-08 01:19:57,4.46,1
66,2024-10-02 19:16:51,4.16,0
81,2025-03-20 09:15:38,15.88,0
16,2024-02-27 06:17:56,13.96,0
6,2025-03-07 07:16:26,21.37,0
28,2023-03-02 00:51:06,33.99,0
75,2024-04-15 11:37:33,28.28,0
36,2023-11-03 22:01:17,15.91,0
30,2024-10-15 12:57:44,24.95,1
55,2024-09-24 04:57:01,45.44,1
19,2024-10-15 18:06:44,25.69,0
24,2024-02-21 12:49:57,37.4,1
39,2022-06-02 23:14:59,48.34,1
6,2024-02-20 20:56:02,29.48,1
14,2023-08-06 03:31:59,19.24,1
78,2025-03-03 23:12:29,13.27,0
80,2024-10-01 14:30:22,40.06,1
38,2022-09-12 21:04:19,35.34,1
17,2022-10-20 16:35:14,7.24,0
92,2025-02-17 23:28:59,7.59,1
9,2024-04-12 23:47:51,49.26,1
37,2022-06-24 16:50:56,9.98,0
65,2023-06-28 03:12:09,19.2,0
3,2024-06-03 05:33:29,44.17,0
62,2024-12-31 18:42:16,10.89,0
98,2025-05-08 16:39:40,12.85,0
93,2022-12-14 13:04:04,16.99,0
47,2022-08-09 17:00:14,18.1,0
22,2023-05-09 14:26:58,33.49,1
1,2024-02-03 23:47:12,2.08,1
97,2023-09-16 03:29:27,16.1,1
94,2024-03-12 04:40:25,38.72,0
83,2024-04-17 16:02:28,48.82,1
4,2022-11-26 20:41:07,41.27,0
93,2023-01-16 11:35:14,39.64,0
86,2024-10-20 06:03:21,11.21,0
38,2024-03-23 00:18:20,16.75,1
79,2024-07-11 10:05:51,34.81,0
54,2024-10-20 15:19:29,2.45,0
15,2023-11-21 04:46:38,49.67,1
33,2024-03-15 08:28:26,16.73,1
43,2025-05-01 06:36:28,48.42,1
84,2023-02-17 17:33:42,8.16,0
80,2024-04-20 15:37:42,17.98,0
28,2022-06-14 14:05:12,30.52,0
20,2024-10-08 00:15:31,13.22,0
67,2022-05-23 23:02:16,46.19,1
58,2023-11-22 16:00:28,28.35,1
3,2024-11-24 10:19:09,22.99,1
26,2024-05-26 08:47:54,49.97,1
71,2024-01-03 15:28:31,29.62,1
77,2023-03-11 22:45:22,26.16,1
50,2024-03-07 18:48:09,30.55,0
61,2025-05-08 21:07:01,19.75,1
54,2023-07-24 19:03:08,42.39,1
64,2025-01-15 22:44:59,39.93,0
45,2022-05-20 03:53:33,9.98,1
41,2023-03-14 07:49:55,49.59,0
62,2023-07-25 05:04:30,25.12,0
23,2022-10-12 11:29:56,8.87,1
70,2025-04-13 03:25:25,15.52,0
19,2023-10-06 13:26:40,42.99,1
64,2022-12-22 01:11:09,9.58,1
90,2023-05-20 10:09:21,9.73,1
87,2022-10-14 22:51:20,6.45,0
50,2024-06-03 22:13:27,5.23,0
49,2024-04-17 14:21:45,7.16,1
22,2022-07-23 20:36:13,17.0,0
57,2024-02-05 05:07:38,35.85,0
90,2023-02-22 23:24:22,31.04,0
63,2022-07-10 03:44:13,42.74,1
31,2023-01-13 23:41:04,37.13,1
61,2024-10-30 12:19:55,25.91,0
24,2024-04-27 20:39:06,42.05,0
64,2022-11-20 10:04:52,19.58,0
13,2025-03-28 20:20:01,11.75,1
87,2024-05-06 17:02:54,4.08,0
49,2024-12-28 10:33:55,6.54,0
84,2022-10-03 21:01:40,2.24,1
97,2023-08-03 14:50:51,3.26,1
3,2024-09-16 16:14:50,19.87,0
66,2023-01-30 06:20:56,48.31,1
74,2022-08-15 15:56:49,36.96,0
28,2024-04-30 08:28:59,21.29,1
16,2022-09-27 21:16:04,27.61,0
36,2023-10-30 22:07:23,37.78,0
33,2022-07-27 22:27:26,4.31,0
22,2024-09-24 07:37:24,34.17,0
17,2023-08-11 22:54:12,37.12,1
16,2024-09-12 07:47:37,26.13,1
60,2024-04-04 15:10:06,6.68,1
27,2025-03-04 21:53:34,34.37,1
96,2023-10-09 08:08:14,39.01,1
49,2025-02-14 18:55:13,1.0,0
5,2024-09-15 04:20:46,38.15,1
66,2023-02-12 19:23:28,29.29,0
23,2024-01-14 19:29:41,27.61,1
10,2022-12-06 07:21:20,15.72,1
6,2024-07-25 22:53:30,18.93,1
8,2024-04-10 08:44:59,6.87,1
52,2022-10-23 00:50:27,25.39,0
21,2023-04-14 07:31:44,30.84,1
99,2024-07-29 07:21:01,7.55,0
43,2022-08-04 21:37:57,42.72,0
10,2024-09-26 13:54:09,41.0,1
94,2025-04-18 23:40:37,33.64,1
94,2023-12-23 07:06:52,33.5,1
73,2025-05-14 06:49:15,10.74,1
23,2022-09-10 22:17:43,22.41,1
48,2024-01-14 14:34:26,17.88,0
27,2022-12-31 10:44:21,29.17,1
94,2022-08-22 12:37:36,6.37,0
100,2023-12-21 06:43:21,28.67,1
16,2024-12-08 11:46:47,16.0,1
44,2023-07-12 07:41:46,28.34,1
46,2022-05-15 05:30:13,12.6,0
15,2025-05-02 21:14:49,44.38,1
14,2023-11-09 10:10:35,27.43,0
47,2022-05-23 22:29:01,19.15,0
37,2023-03-14 14:19:21,24.64,0
98,2024-12-11 07:15:32,44.5,0
16,2024-07-01 19:13:34,31.34,1
69,2025-03-26 20:34:35,12.17,1
48,2024-09-13 19:17:53,15.31,0
92,2022-10-21 14:52:31,43.14,1
28,2023-09-27 13:41:03,3.19,0
60,2024-12-20 06:54:36,47.74,1
57,2023-07-15 11:05:05,38.3,1
66,2024-01-29 22:13:36,49.65,0
36,2024-07-14 14:57:10,9.35,0
43,2025-03-04 22:06:18,11.37,0
90,2024-01-18 01:53:07,45.54,0
14,2023-03-08 21:50:11,26.4,0
47,2025-01-15 02:42:04,26.4,1
53,2023-03-01 14:17:58,9.53,0
19,2022-07-18 10:36:29,22.99,0
20,2023-04-22 03:41:46,35.29,1
30,2023-04-21 19:18:21,46.93,1
17,2023-03-30 06:14:59,8.3,1
44,2022-05-27 23:13:31,1.98,1
40,2025-02-04 13:31:19,8.7,1
65,2024-11-05 19:41:08,34.94,1
64,2023-08-27 08:11:27,40.16,1
73,2023-10-17 16:17:28,3.82,1
85,2022-11-21 19:00:48,46.18,0
76,2023-09-11 16:50:26,30.21,1
88,2022-06-16 08:42:01,22.26,0
25,2024-03-27 14:15:31,24.02,0
70,2025-05-11 05:02:27,26.34,1
43,2024-09-14 06:18:56,25.89,0
57,2024-11-05 12:12:15,6.47,1
44,2023-07-13 22:41:16,27.52,0
79,2025-01-25 13:17:57,38.95,0
33,2024-04-12 19:12:33,18.57,0
25,2024-04-02 05:11:58,40.02,1
38,2022-12-21 11:33:05,3.34,1
59,2024-02-22 18:21:57,19.82,1
60,2024-03-26 03:45:35,41.38,0
76,2024-06-19 12:14:51,23.74,1
68,2024-09-14 13:32:47,29.26,0
52,2023-05-21 07:01:27,46.08,0
16,2022-12-23 20:43:49,29.75,1
89,2024-08-04 02:45:36,37.4,1
25,2024-05-29 15:28:06,27.82,1
13,2025-04-10 20:53:20,16.74,0
16,2022-08-19 13:19:20,49.46,1
5,2023-06-23 20:32:53,6.49,0
36,2023-02-14 23:40:53,11.26,1
3,2022-12-14 00:17:13,48.76,0
76,2023-09-04 09:48:44,24.27,1
35,2024-08-11 09:17:36,22.63,0
2,2023-03-19 18:46:38,16.36,1
48,2023-11-07 22:18:39,6.25,1
47,2024-12-25 18:00:37,22.24,0
7,2022-05-17 10:18:45,48.33,1
80,2024-01-27 04:59:54,44.09,0
59,2023-03-10 14:36:30,37.81,0
34,2023-06-01 22:44:00,3.98,1
59,2024-02-11 19:18:19,2.47,1
16,2025-04-06 22:25:38,25.17,1
22,2024-12-22 10:40:12,25.88,1
9,2023-03-21 17:40:24,45.89,1
33,2024-04-18 10:52:16,15.73,0
90,2023-12-04 10:47:19,24.87,1
2,2023-05-22 19:26:31,10.28,0
47,2024-11-12 20:11:18,7.58,0
23,2025-02-01 09:46:53,4.19,0
23,2024-10-04 21:34:28,45.67,0
95,2022-09-28 08:20:51,47.47,0
25,2024-10-06 11:30:30,25.79,1
30,2023-10-15 00:51:29,18.35,1
21,2024-05-28 06:31:44,32.85,0
44,2025-01-25 12:12:51,23.87,1
13,2024-07-31 08:35:36,48.71,0
44,2022-11-06 05:56:55,38.13,0
12,2023-02-23 22:33:51,42.05,1
82,2024-04-02 16:55:31,11.75,0
56,2024-05-31 15:23:35,37.31,1
13,2022-06-19 06:20:13,16.55,0
10,2024-02-23 14:43:48,27.46,0
88,2022-06-12 06:42:12,31.71,1
23,2023-10-08 12:27:00,24.1,0
36,2024-06-03 21:21:10,28.48,0
70,2023-05-12 08:47:48,30.8,0
54,2025-03-03 13:07:29,25.28,0
91,2023-07-22 10:23:39,16.44,1
78,2024-01-20 04:10:53,4.17,0
3,2024-09-19 03:23:14,25.38,1
45,2022-11-23 14:42:50,36.59,1
44,2024-11-02 09:26:21,30.25,1
85,2022-08-12 04:28:01,4.42,0
7,2025-02-12 10:35:08,43.44,0
64,2024-02-21 22:01:38,41.79,1
72,2022-12-23 02:30:59,27.96,1
54,2024-05-20 02:37:04,42.0,0
77,2025-05-03 15:04:23,37.67,0
95,2023-10-20 17:34:05,31.53,1
68,2022-06-30 18:00:58,18.1,1
88,2022-07-23 01:44:12,46.43,0
93,2024-09-22 17:31:36,39.49,0
69,2022-12-28 04:11:35,47.73,0
98,2024-11-04 16:37:38,14.06,1
9,2023-12-30 19:52:59,3.23,1
71,2023-12-13 16:03:47,14.92,0
8,2025-03-23 13:47:08,21.97,1
94,2023-07-05 06:03:27,12.6,0
44,2024-02-08 14:35:43,31.95,1
28,2024-08-10 17:20:22,1.42,0
22,2023-11-21 00:54:32,43.15,0
58,2023-03-05 12:14:07,43.97,1
